id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6711,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6711,Trichlorofluoromethane,<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6715,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6715,Vinyl chloride :- {Chloroethylene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6716,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6716,"Dimethylbenzene : Sum of isomers (1,3- 1,4-)",<0.2,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6744,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6744,"2,2-Dichloropropane",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6753,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6753,Anthracene,<0.01,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6866,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6866,"Nitrogen, Total, Filtered",7.6,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/6971,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,6971,Methiocarb,<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/7086,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7086,Alachlor,<0.0001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/7181,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7181,Chlorpyrifos-methyl,<0.001,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/7531,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7531,"1,1,2,2-Tetrachloroethane",<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/7574,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7574,Isopropylbenzene :- {Methylethylbenzene},<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/7608,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7608,Salinity : In Situ,0.32,Parts per thousand
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/7887,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7887,Chlorophyll : Acetone Extract,3.3,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/8847,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8847,Carbon Disulphide,<0.1,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/8942,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8942,HCH -epsilon,<0.003,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/8944,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8944,Tributyl Tin as Cation,<0.0005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/8999,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8999,Irgarol 1051,<0.005,MICROGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/TH-PRTS0054/sample/1375482/observation/9050,TH-PRTS0054,R. THAMES D/S OF RUNNYMEDE CHANNEL O/F,-0.4859,51.389,Thames,THAMES - WEST THAMES,Multiple Values,OPEN,FRESHWATER - RIVERS,2022-02-28T11:02:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9050,"1,2,3-Trichlorobenzene",<0.1,MICROGRAM PER LITRE
